key,latitude,longitude
404,40.70824405,-74.00030329
405,40.78280389,-73.97386447
406,40.78285948,-73.97392546
407,40.76323884,-73.98896255
408,40.78152923,-73.98526496
409,40.77324631,-73.94498302
410,40.76213929,-73.9878568
411,40.77745049,-73.98114646
412,40.79174164,-73.97685545
413,40.78664231,-73.96863461
414,40.73806847,-73.98061081
415,40.77010513,-73.98092335
416,40.73593186,-73.99969807
417,40.77063091,-73.98633452
418,40.77022444,-73.98314179
419,40.80209064,-73.95248005
420,40.80544227,-73.96171282
421,40.74013566,-73.97744075
422,40.78258338,-73.95567768
423,40.78495359,-73.97079801
424,40.76363173,-73.96169145
425,40.76253014,-73.98878529
426,40.75030163,-73.9752872
427,40.74421095,-73.98029836
428,40.78297571,-73.97376081
429,40.83972275,-73.94235337
430,40.81010258,-73.96237155
431,40.78304743,-73.95621895
432,40.73042497,-73.98339589
433,40.77016368,-73.98212643
434,40.77003335,-73.96523663
435,40.73630834,-74.00351888
436,40.73610497,-74.00010868
437,40.82214024,-73.95630004
438,40.74571646,-73.99089075
439,40.80184518,-73.95373747
440,40.74739401,-73.97887588
441,40.78303355,-73.97214679
442,40.77240528,-73.95850167
443,40.73705119,-74.00249972
444,40.76470424,-73.9603603
445,40.86504717,-73.92541528
446,40.78268257,-73.97306217
447,40.78550341,-73.9787489
448,40.80283627,-73.96555738
449,40.78061789,-73.98143677
450,40.83929011,-73.94152271
451,40.75687382,-73.99853915
452,40.78667022,-73.96870096
453,40.76283176,-73.96394042
454,40.78320861,-73.95696855
455,40.76375539,-73.96420398
456,40.71526804,-73.99648919
457,40.83318211,-73.94547935
458,40.83297141,-73.94563334
459,40.72824277,-73.99403662
460,40.77934394,-73.98363144
461,40.78663785,-73.9466522
462,40.77253198,-73.95712179
463,40.76540213,-73.96070178
464,40.76922212,-73.98211981
465,40.77964082,-73.98213379
466,40.80256195,-73.96312927
467,40.81155406,-73.95225014
468,40.77731053,-73.98881716
469,40.77681563,-73.97964187
470,40.77041483,-73.98582336
471,40.73903559,-73.97792121
472,40.79536511,-73.9456159
473,40.7142441,-73.99595024
474,40.79970886,-73.96203248
475,40.72047678,-73.98234968
476,40.76504356,-73.99084689
477,40.77246764,-73.95919899
478,40.74029318,-73.97732608
479,40.76264979,-73.98906953
480,40.76197391,-73.97046174
481,40.83247699,-73.94599454
482,40.72043227,-73.98442478
483,40.77323682,-73.94613702
484,40.78499629,-73.95565995
485,40.76367078,-73.96010714
486,40.76224191,-73.98781063
487,40.76221801,-73.98775377
488,40.76295556,-73.96009347
489,40.72879706,-73.97882248
490,40.7814384,-73.97567635
491,40.80223836,-73.96193064
492,40.73835063,-73.98178513
493,40.7798515,-73.98168332
494,40.78244491,-73.97294379
495,40.82850613,-73.95071364
496,40.77217394,-73.98247308
497,40.76950917,-73.98216195
498,40.82817432,-73.95095359
499,40.76150253,-73.98799549
500,40.80356873,-73.95278783
501,40.72446545,-73.97444388
502,40.80386632,-73.95280268
503,40.78240071,-73.9558102
